"id","time","age","female","income","sales","treat"
1,1.05,43,0,49239.5445357122,202.467653731925,1
2,1.20388305543456,45,1,52300.2414150494,169.960636967267,1
3,1.33271930594929,34,1,30665.4707238824,140.834165908622,1
4,1.60888052261434,43,1,39151.2809720635,187.405846696885,1
5,1.63707209781278,35,0,37101.578568049,182.065059024145,1
6,1.87134673977271,38,1,46820.0194340077,169.054318214108,1
7,2.1132321073208,38,0,25343.0127242454,186.739938380339,1
8,2.51943341614678,30,1,36661.4600331108,181.015340187687,1
9,2.70459368471056,43,1,69600.9062491646,227.608089626847,1
10,2.97787298222538,39,1,39358.2506718182,211.328163532585,1
11,3.06300400774926,22,1,24105.3533837304,142.827964972885,1
12,3.37550224626902,44,1,51316.3962070881,197.246727245137,1
13,3.81658500533085,38,0,52730.2873301301,191.132449530288,1
14,3.95676192531828,36,1,46335.7380991249,179.417546733845,1
15,4.15600587609224,31,1,20886.069812923,162.939396206678,1
16,4.53728141724132,36,0,64515.1763219602,217.707961759585,1
17,4.87179227343295,44,1,46928.9819544749,187.785158260657,1
18,4.97409835441504,45,1,61888.1878767032,199.23402164303,1
19,5.15286078113131,38,1,41836.4687187741,181.378086940372,1
20,5.33259833855554,49,1,52695.3042483186,188.971102301384,1
21,5.67774360273033,30,0,19360.0035237023,154.067401706949,1
22,5.94564917969983,40,0,50935.6905130128,191.349295420534,1
23,6.30105110241566,33,1,44650.0458458639,176.364988925304,1
24,6.57022545156069,38,1,40737.6722845362,187.33580236859,1
25,6.94471156499349,43,1,43240.1524458486,168.438654929217,1
26,7.15476229025517,35,1,54109.5906796213,194.954441555583,1
27,7.24047239655629,44,0,49586.5980394339,201.683787700537,1
28,7.62562320143916,48,1,56440.9346232791,204.554198323269,1
29,8.06659999531694,20,1,20691.5070771795,142.32165608364,1
30,8.34114835045766,39,1,27124.4027570102,144.697176851207,1
31,8.48001022876706,39,1,28305.9775301207,165.81287410365,1
32,8.72416322580539,44,1,44195.8927522955,177.054983257889,1
33,9.18841576327104,48,1,41660.100229398,192.762942745443,1
34,9.36276175414678,52,0,59903.7404261974,193.972366995453,1
35,9.8398406079039,23,1,13022.0644550627,146.475763271178,1
36,10.1874776774319,30,1,46043.7512044101,184.102213178758,1
37,10.632204446895,42,0,48954.0142891507,182.243329439826,1
38,10.7224080694839,40,0,45184.8627748687,170.753785688331,1
39,11.0371034946991,36,0,34763.0166317866,192.316425429185,1
40,11.5318855630001,40,1,53604.8953845354,198.656603567184,1
41,11.597029998037,41,1,49743.8669786218,192.682223839586,1
42,11.7623602608917,38,1,42390.750914855,185.793943623956,1
43,12.1949205342215,37,1,27202.1910262184,160.897129387235,1
44,12.5837127539096,46,1,32734.7006554003,173.842462089681,1
45,12.9973644787213,38,0,38039.947530122,181.803435143363,1
46,13.2990266569657,58,0,77076.2106413104,222.86561160865,1
47,13.5446425679373,41,0,34213.0247956314,170.528663661195,1
48,13.9348218234489,40,1,48182.657936588,167.560350100328,1
49,14.3769353371579,44,0,62524.5265360774,220.825810614092,1
50,14.4807922860608,40,1,32433.1588480354,174.656552906124,1
51,14.6343352344818,31,1,30666.390012082,163.008981008761,1
52,14.7996001585387,36,0,51683.3122081558,196.673084324019,1
53,14.8989396936493,49,0,55544.2094945792,194.153681335441,1
54,15.0167868446559,36,1,35736.3732336299,152.734446880739,1
55,15.1542301747948,50,1,43917.6000646944,183.962228110441,1
56,15.4498907016357,40,0,50150.9143130518,200.42375685711,1
57,15.5765860285144,40,1,37056.6532222568,145.609464069783,1
58,15.6383296437096,46,1,74624.410155405,229.348677852658,1
59,15.7532825872302,29,0,24590.8782663043,160.88887599876,1
60,16.0520702333422,43,1,37963.5742366605,173.875859642064,1
61,16.1577745113289,35,1,36801.7416873878,185.758709397855,1
62,16.3896251003724,36,1,18375.7908604083,156.06095980377,1
63,16.7131756974384,41,1,49282.5932552301,179.543018445959,1
64,17.1934622434899,47,0,59819.0551658211,200.873952069299,1
65,17.5316613292787,43,1,58298.1456101363,182.907201906092,1
66,17.7542353401193,45,0,50316.409755805,191.842805271529,1
67,17.9331222315785,44,0,55390.5441865025,200.853638155096,1
68,18.1609879596625,41,1,38968.4261263383,172.899016302882,1
69,18.3836949481163,51,0,71621.8910978846,209.92418802545,1
70,18.506241242704,49,1,46335.9986595661,177.181490704735,1
71,18.8534165987046,34,1,36152.698943055,168.179703379212,1
72,19.0595351162599,50,1,61939.4054517227,202.360378707651,1
73,19.223398050596,39,1,46653.4877492374,172.646690163043,1
74,19.5096804340836,41,1,47589.8366777079,185.890886961257,1
75,19.9931799763115,40,1,52815.5537482476,198.279365688938,1
76,20.3240694873501,44,0,56606.9655721942,196.760004861146,1
77,20.6364183458034,39,1,25288.6358932327,166.984056818569,1
78,21.064744867105,48,0,42246.6844703925,176.118026210448,1
79,21.4521343111526,39,1,51576.6527298283,186.134437006175,1
80,21.8691478605149,44,1,60942.5886860069,196.895368037931,1
81,21.9149029998342,45,1,72250.5750798213,234.289829489031,1
82,22.1446657431778,33,1,56724.3130664754,187.378157501869,1
83,22.4443648211425,35,1,45229.2069550383,159.65780761875,1
84,22.9042257765075,43,1,50835.5593692031,181.626833085728,1
85,23.3956378151895,51,1,62782.8667287418,205.221175844999,1
86,23.4145391048631,45,1,67859.0618663242,221.087449648838,1
87,23.703507805313,50,0,69624.3571303313,206.036744150285,1
88,24.0701648893999,51,1,64315.6043358572,209.770020855636,1
89,24.1945360907819,53,1,78757.764037524,212.581317589874,1
90,24.3449043532135,44,1,56775.5601519423,185.427246209863,1
91,24.7116377040045,37,0,29232.9250123432,160.013707882227,1
92,25.1651148917852,36,1,54188.2212748271,192.570309925527,1
93,25.2700232758187,45,1,45307.2047944626,182.455369275538,1
94,25.4490922704106,48,1,61270.9813208912,186.18526201417,1
95,25.673241842608,59,0,77863.3381196983,223.655423309358,1
96,26.1264550591121,55,0,70988.4839535879,197.038000017877,1
97,26.3211747069843,52,1,64272.4321399401,192.877858603554,1
98,26.5799045817228,43,1,33937.5382208235,182.269318565675,1
99,26.64252412559,51,0,67685.2595615688,209.965594724158,1
100,26.6575969984522,41,1,54411.1874008051,199.141429669009,1
101,27.0434997457312,45,0,53624.375452541,183.446003913936,1
102,27.2072072868003,36,0,36916.1876579156,172.420722913284,1
103,27.4019466334255,44,0,53190.6120493768,200.174941398763,1
104,27.4224730106769,35,1,30130.8852037247,183.259901812418,1
105,27.6031713279197,55,1,56392.5476128009,198.100682274169,1
106,27.88866036986,37,0,40255.9870905559,178.668666086005,1
107,28.2311004908523,46,1,53835.0234902905,195.776743948786,1
108,28.7166588643566,51,1,68648.65819623,206.881009290719,1
109,29.0676382680656,35,1,29649.5767584065,182.447535255193,1
110,29.0734110204037,45,1,72675.7005523268,202.299507908317,1
111,29.3411770847859,47,1,69122.4698451526,203.39604159321,1
112,29.7594628161285,48,0,48279.5539091851,179.062050649148,1
113,30.1628961873474,36,1,35899.9879683148,162.544239133911,1
114,30.2033625089796,47,1,63749.0515093193,196.837220500792,1
115,30.3228171598865,46,0,68704.8428758918,217.52576680882,1
116,30.8058120918693,58,1,72575.2292465557,214.771512899218,1
117,30.8246482550865,40,0,41880.0952144402,188.157324047306,1
118,31.2828514711699,29,0,12842.7660392401,138.14109896889,1
119,31.6459647604031,47,1,47601.7406057963,198.051964601875,1
120,31.746352867526,47,1,54851.8302593041,192.455451600687,1
121,32.166453240742,41,1,33813.3664840158,182.74224956911,1
122,32.3647844143677,42,0,57474.7944264127,201.59691320865,1
123,32.5611355440458,52,0,61985.6042431746,206.945065220739,1
124,32.7974139875267,57,1,73389.4906222533,211.776630736625,1
125,33.0892424447928,55,1,59927.6920476307,202.688559078876,1
126,33.2654360292479,52,1,62887.8236857162,208.647247054129,1
127,33.2796730356757,45,1,67368.8866733293,209.603310367166,1
128,33.7772170030046,41,1,29010.5447807411,170.874591617619,1
129,34.2559962325729,57,1,62222.7847335114,220.719515657722,1
130,34.531821820722,42,1,32272.0888869191,177.686603927091,1
131,34.5827987994533,39,1,37532.8568611193,173.363894119618,1
132,34.7017563734669,41,1,40414.1728242116,181.788749727367,1
133,35.1318052059039,49,1,70095.3954650538,214.903649882487,1
134,35.500935849105,40,1,38972.6894222003,173.632470002427,1
135,35.7495919813635,53,0,61947.8432904027,207.04082624232,1
136,36.0395525239408,30,1,33386.5566826398,172.182926101443,1
137,36.0476442165207,54,1,73632.9066797197,230.984556087623,1
138,36.2837091573281,34,1,59068.0952936609,200.796424570171,1
139,36.3049040217418,44,1,44418.0086277615,193.100598857094,1
140,36.5364812298911,38,1,55479.4425100237,195.767828063038,1
141,36.8514786138665,49,0,52707.2994210928,185.900913688901,1
142,37.1881032577483,37,1,40238.3277816467,174.504789102949,1
143,37.2316205930663,52,1,69271.4613736335,203.937688210294,1
144,37.3034124929225,38,1,24935.7755692413,143.67990664837,1
145,37.7576517423848,42,1,35098.5204257101,177.196820742288,1
146,37.8189180374145,41,0,52392.4672315068,203.560508937071,1
147,38.1833494336577,40,1,45827.1718850166,186.809556939367,1
148,38.6585380217992,45,1,47908.117184078,171.684645675299,1
149,38.6802159792976,40,0,41846.511697545,175.66422971273,1
150,38.6900156283053,52,0,51042.6857320102,195.064948040524,1
151,38.7895518585108,39,1,50554.2703490277,193.904793007479,1
152,39.0420949892839,36,1,44687.4066470929,190.56699919871,1
153,39.5052893707296,40,1,39163.0227997348,165.406620797527,1
154,39.5744902165141,43,0,46706.3290203698,175.233711043651,1
155,39.6590875045629,41,1,40364.7575835744,169.982209283504,1
156,39.9624011935201,45,0,58626.3348861583,188.11632228002,1
157,40.3703395402525,45,1,50452.9122746261,184.710961007799,1
158,40.7920301439706,64,1,76447.0085015027,232.911989964795,1
159,41.1860687407432,52,1,62648.7775916361,202.137458489975,1
160,41.1955791735789,47,1,52069.3200035214,192.360079420368,1
161,41.5446229220368,44,1,54531.4134692775,178.851456772638,1
162,41.9521694797557,42,0,47390.3074129596,176.106463391485,1
163,42.2363695102511,43,1,58006.4304051291,209.423709469527,1
164,42.4764009516919,45,0,63872.8841382622,216.074824363652,1
165,42.5570860105334,43,0,56143.4479004233,178.403957008177,1
166,42.6017141264863,48,1,60839.4870326377,205.661010435726,1
167,42.683055313956,52,1,60886.5961945705,205.43174509527,1
168,42.6964195391163,48,1,56938.5277073562,214.425241164394,1
169,43.0512342769187,42,1,52020.8254540403,179.097663054349,1
170,43.4317433654331,35,1,43591.5572363181,172.397700084189,1
171,43.8604807551717,45,1,51975.9048243524,174.679206278921,1
172,44.0791136651067,54,1,57343.1323522641,205.606735108167,1
173,44.2876818885095,37,1,38498.462911978,181.772503866772,1
174,44.5805066336878,35,1,50078.8321307062,189.702812965166,1
175,44.9929904241115,54,0,75554.8030314155,212.42435410793,1
176,45.389560037828,54,1,69238.0624262708,211.392407220015,1
177,45.5526363228681,49,1,63836.5426390006,207.002000956572,1
178,46.0316022946034,44,1,51295.4533784179,182.520657495569,1
179,46.3581120994175,54,0,70419.0054865471,208.686285568339,1
180,46.5874500090256,56,0,89911.961052743,248.255415517695,1
181,46.8904609507415,51,1,60507.1335455981,198.903286722045,1
182,47.034821919119,44,1,54761.9486190048,189.380107145668,1
183,47.3937373409979,41,0,43782.7324789911,172.071713525608,1
184,47.8554360622773,49,1,62729.644363486,188.880286247323,1
185,48.1929058054928,43,1,39175.0337730796,179.731683667142,1
186,48.2858758016489,43,1,40069.0799602848,170.286079438105,1
187,48.4599093830446,55,0,55733.7979260043,187.528390964961,1
188,48.5216691486537,54,1,67038.0780342452,201.420719184876,1
189,48.5757272580638,50,1,62810.2036275364,208.210981735927,1
190,48.7247038579779,50,1,64863.1073915628,194.120178471413,1
191,49.1438038084423,55,1,54458.4312521266,190.12628159447,1
192,49.6401893554255,53,1,61248.8273297002,205.47970942588,1
193,49.8587565600872,58,1,65142.9800588355,184.470207830161,1
194,49.9600388453808,44,0,59561.8216944964,192.026915274082,1
195,50.4419745957246,44,1,55856.03011391,189.507521422158,1
196,50.7721681517549,48,1,54413.532744665,190.125686956293,1
197,50.9212265664944,51,1,61298.6778033533,205.101552238341,1
198,50.980857659434,38,1,37997.6887034642,177.376944179941,1
199,51.2807334600482,48,0,77982.297997705,206.999218993754,1
200,51.3408287364989,48,0,62008.2110853618,187.716446676626,1
201,51.7350447446341,49,1,49202.0128900155,191.204642617867,1
202,51.9198427800555,58,1,69135.6446087358,211.088573588024,1
203,52.3980041981675,49,0,57943.304421585,227.984105024121,1
204,52.8547925260616,49,1,67492.0525234196,205.694724467366,1
205,53.2664606978185,49,1,51744.9022171009,183.508321987135,1
206,53.4262017757399,48,1,65931.7890967812,197.479626279263,1
207,53.86505193864,44,1,40300.6979071051,195.459445496282,1
208,54.2652274376713,43,0,53658.7199119119,190.609326425946,1
209,54.5709057581378,45,1,53111.4856521417,188.33731360859,1
210,54.607116326876,50,1,70725.4105976227,213.872377128428,1
211,54.8179101820104,51,1,66840.8663560866,192.23312606156,1
212,54.9901429827558,54,0,56975.7596064812,198.781897269089,1
213,55.3660108262673,45,1,47294.2782042438,189.930579301251,1
214,55.4753864862258,46,1,45181.1777474464,192.466735479076,1
215,55.6214534725994,51,1,84884.991425706,241.941880375692,1
216,55.7994301552651,59,1,66080.2669249493,191.091103231145,1
217,56.1154111171607,47,0,53741.2733300489,183.838237737717,1
218,56.5616766504943,71,1,98374.8766766174,240.658160871847,1
219,56.9336930410471,47,1,49013.6415454413,192.547894764396,1
220,57.1623042522231,66,1,81186.9719518747,235.047753892559,1
221,57.1803519740468,60,1,69249.5226965877,209.707504014036,1
222,57.4646092332667,35,1,39691.6060839596,175.465368747576,1
223,57.6841171785025,50,1,73329.608032234,208.105833349627,1
224,57.984359405539,49,0,58432.2958191459,201.232890942844,1
225,58.4600507863332,52,1,69429.9013199108,197.43263989935,1
226,58.5947664422682,48,1,55413.9126838271,190.79548871544,1
