"id","time","age","female","income","sales","treat"
1,1.05,49,1,83622.6311406349,231.086270353332,1
2,1.20388305543456,50,1,67265.6052815469,215.614794597622,1
3,1.33271930594929,46,1,59151.4580470055,200.500262390501,1
4,1.60888052261434,49,0,67308.165190444,203.914474011424,1
5,1.63707209781278,50,1,65420.1962599775,217.666838931754,1
6,1.87134673977271,47,0,68566.6676855995,222.060139136786,1
7,2.1132321073208,43,1,60323.4240166355,213.393019284697,1
8,2.51943341614678,49,1,64128.8790472574,206.47392805314,1
9,2.70459368471056,39,1,56256.487861657,192.08058253926,1
10,2.97787298222538,39,1,38090.8785933431,156.628130940071,1
11,3.06300400774926,35,1,34249.3503694263,165.107907893639,1
12,3.37550224626902,33,0,44819.6977089044,192.403711472538,1
13,3.81658500533085,46,1,57107.2556776703,204.996398382903,1
14,3.95676192531828,42,1,64905.6765027651,209.418931867238,1
15,4.15600587609224,35,0,57856.6878252258,204.582105551089,1
16,4.53728141724132,45,1,64219.4704897045,219.536463031379,1
17,4.87179227343295,41,1,53338.424530936,197.770017967325,1
18,4.97409835441504,37,1,69549.3226832305,228.485656357275,1
19,5.15286078113131,40,1,50010.4506728312,192.56292043112,1
20,5.33259833855554,41,0,65901.8399883766,205.243351738099,1
21,5.67774360273033,43,0,55494.7652626678,190.94149225634,1
22,5.94564917969983,43,1,55373.9210641873,202.224493103738,1
23,6.30105110241566,47,1,68985.632941867,216.964241199233,1
24,6.57022545156069,42,1,56607.6414375069,182.84636987535,1
25,6.94471156499349,39,1,65944.8483453979,213.000312974781,1
26,7.15476229025517,45,0,70000.4629231661,218.335088692477,1
27,7.24047239655629,37,1,47103.2714336803,189.032416733332,1
28,7.62562320143916,42,1,59752.6515429417,217.021629967923,1
29,8.06659999531694,47,1,75931.7078833361,217.601811414315,1
30,8.34114835045766,39,1,59166.6359816992,197.735993928431,1
31,8.48001022876706,52,1,76968.2933660202,236.648581154126,1
32,8.72416322580539,37,1,54161.7747029065,192.57856015794,1
33,9.18841576327104,44,0,49618.3683864468,192.196697136352,1
34,9.36276175414678,37,1,49265.1899907166,212.583956478119,1
35,9.8398406079039,33,1,48555.0910467382,191.225673402174,1
36,10.1874776774319,40,0,54670.3921983224,204.734021305091,1
37,10.632204446895,51,0,82105.1260227598,216.074735605246,1
38,10.7224080694839,42,0,45711.327714774,186.134586855704,1
39,11.0371034946991,41,1,64887.6088275194,217.166088535061,1
40,11.5318855630001,52,1,74571.180029977,225.696541844075,1
41,11.597029998037,49,1,70760.561932225,224.385283946639,1
42,11.7623602608917,50,1,67397.4335724895,224.181721928607,1
43,12.1949205342215,48,1,71468.901261167,208.034907741005,1
44,12.5837127539096,46,0,58948.3494448181,193.460124719797,1
45,12.9973644787213,41,0,49726.0639715938,188.599179458383,1
46,13.2990266569657,47,0,54943.0503505141,196.8416794485,1
47,13.5446425679373,35,1,38466.6365064963,177.979151502984,1
48,13.9348218234489,44,0,65467.604708771,212.235211666622,1
49,14.3769353371579,47,1,65052.8698876972,206.449275880033,1
50,14.4807922860608,47,1,69274.106305251,233.168293928842,1
51,14.6343352344818,44,0,78313.7257307987,230.339425496681,1
52,14.7996001585387,34,0,45268.6910764712,170.849977545658,1
53,14.8989396936493,47,1,52850.2637505701,183.919580894373,1
54,15.0167868446559,50,1,79449.4818432418,214.784909372417,1
55,15.1542301747948,54,0,79959.9522696426,247.254983473442,1
56,15.4498907016357,35,1,63524.3955958231,225.308884510508,1
57,15.5765860285144,44,1,50001.5096321368,195.023323345207,1
58,15.6383296437096,46,0,57423.8325731992,195.863355241511,1
59,15.7532825872302,49,1,81143.6768934164,215.72245719737,1
60,16.0520702333422,44,1,61760.758699085,213.650011233745,1
61,16.1577745113289,46,1,50771.6783516854,192.316487504706,1
62,16.3896251003724,48,1,50241.5178325646,196.377085584677,1
63,16.7131756974384,46,0,66656.7594041491,216.427361087314,1
64,17.1934622434899,23,1,37406.1754292315,189.301670348789,1
65,17.5316613292787,44,0,65915.7697855621,204.824603227634,1
66,17.7542353401193,47,0,61282.7343321866,186.618701456724,1
67,17.9331222315785,51,1,82778.4103249156,219.922333809561,1
68,18.1609879596625,39,0,57946.9344634824,191.733072124499,1
69,18.3836949481163,53,1,68204.8743951581,215.85437234953,1
70,18.506241242704,38,1,50833.7673262234,187.526094880223,1
71,18.8534165987046,55,1,70341.5567050879,218.030204931261,1
72,19.0595351162599,43,1,63631.4038124042,209.901289149277,1
73,19.223398050596,48,1,64570.0277391418,195.733536274113,1
74,19.5096804340836,65,1,101019.869771114,254.172691839514,1
75,19.9931799763115,45,0,56918.3846045284,191.90113328438,1
76,20.3240694873501,39,1,55061.7991935964,211.967362574655,1
77,20.6364183458034,50,0,87206.769586291,236.356959091219,1
78,21.064744867105,53,1,74244.0909449192,234.670154906687,1
79,21.4521343111526,62,1,109176.149505623,261.42318408695,1
80,21.8691478605149,56,1,89870.966671969,238.793153888899,1
81,21.9149029998342,40,1,46150.2728254488,201.358944392311,1
82,22.1446657431778,48,1,62018.352203655,219.551670062314,1
83,22.4443648211425,48,1,56127.9507245678,203.475497863526,1
84,22.9042257765075,45,1,37334.6579052011,175.253571782227,1
85,23.3956378151895,35,1,33234.1566796938,158.624105362676,1
86,23.4145391048631,29,0,47883.5192849331,192.668608129104,1
87,23.703507805313,50,1,77111.7871828868,225.583532069201,1
88,24.0701648893999,49,1,85134.4484860504,233.857876685552,1
89,24.1945360907819,52,1,78554.1701350226,221.326076547929,1
90,24.3449043532135,35,0,45509.7059447619,171.525594359503,1
91,24.7116377040045,46,1,66848.0516776783,202.235487705912,1
92,25.1651148917852,37,1,69612.3179489015,208.307207512362,1
93,25.2700232758187,46,1,63883.8671494532,225.882891731201,1
94,25.4490922704106,46,0,69025.0793318038,207.181381100472,1
95,25.673241842608,34,0,37661.7422768744,181.390513701252,1
96,26.1264550591121,51,1,93791.973440827,244.566441367236,1
97,26.3211747069843,34,1,34734.9813191139,177.487731530162,1
98,26.5799045817228,50,0,70684.8144800408,209.791066162499,1
99,26.64252412559,48,1,54538.2172777612,182.503772199468,1
100,26.6575969984522,51,0,68557.9835362962,226.54294086495,1
101,27.0434997457312,47,0,60427.4084267576,204.658235819082,1
102,27.2072072868003,36,0,45500.2235564953,204.600531349073,1
103,27.4019466334255,52,1,70533.559403782,227.709840778812,1
104,27.4224730106769,53,1,70128.5231727632,214.975159838247,1
105,27.6031713279197,41,0,44594.4074125153,173.463098204821,1
106,27.88866036986,33,1,36375.557615876,173.962138515233,1
107,28.2311004908523,49,1,75264.9817679143,229.702757336451,1
108,28.7166588643566,64,1,103089.334540696,258.162563394191,1
109,29.0676382680656,49,1,73118.1181142147,224.530094413064,1
110,29.0734110204037,40,1,55836.8060860427,190.843296201791,1
111,29.3411770847859,29,0,29622.7467006863,153.051454661668,1
112,29.7594628161285,30,1,28331.3533623663,164.788034275702,1
113,30.1628961873474,54,1,94086.5351393455,234.499763957448,1
114,30.2033625089796,49,0,74791.8965202708,207.587927920117,1
115,30.3228171598865,38,1,66009.9830586256,215.720462983999,1
116,30.8058120918693,55,0,63311.2799606318,210.52093268209,1
117,30.8246482550865,57,0,70279.2995301649,220.212893153177,1
118,31.2828514711699,53,1,70060.5125527898,217.520574768159,1
119,31.6459647604031,51,1,62008.7572269363,217.840034576922,1
120,31.746352867526,41,1,45694.582898371,177.548526136551,1
121,32.166453240742,40,0,52395.3473206652,186.25612653125,1
122,32.3647844143677,37,0,53456.4437775579,202.292916277687,1
123,32.5611355440458,57,1,69022.6646896814,208.631272371903,1
124,32.7974139875267,57,1,86297.3229630581,245.420606389911,1
125,33.0892424447928,54,1,67408.48122034,204.007202186778,1
126,33.2654360292479,38,1,76822.1088968632,232.060320166922,1
127,33.2796730356757,43,1,61370.0761621176,188.231395472501,1
128,33.7772170030046,44,1,40564.1404164746,186.809970374742,1
129,34.2559962325729,39,1,64328.0023912917,221.071665845067,1
130,34.531821820722,50,1,51173.974902124,182.542883508198,1
131,34.5827987994533,50,1,51486.4973169331,204.714111990008,1
132,34.7017563734669,41,1,55882.1394610398,183.128944086922,1
133,35.1318052059039,40,1,56516.4112857279,170.693177964338,1
134,35.500935849105,44,0,60886.8840404388,205.302317862826,1
135,35.7495919813635,49,1,56607.4281817122,211.303517247369,1
136,36.0395525239408,34,1,46232.4411590083,184.193752760598,1
137,36.0476442165207,41,1,46850.4256669054,179.542803353347,1
138,36.2837091573281,41,1,47596.6303237782,218.525865501364,1
139,36.3049040217418,37,1,34761.8362378788,150.016250041422,1
140,36.5364812298911,47,0,73694.8073801011,211.844046703439,1
141,36.8514786138665,49,1,55288.9501911926,172.472953272626,1
142,37.1881032577483,46,1,61155.3396035523,192.726275954101,1
143,37.2316205930663,39,1,45898.0713658067,181.970703648018,1
144,37.3034124929225,45,1,58654.9341278755,216.706744597669,1
145,37.7576517423848,48,0,78604.1526540171,236.10552636292,1
146,37.8189180374145,40,1,72478.6744646956,198.37276642058,1
147,38.1833494336577,46,1,70823.5764382554,215.765580843997,1
148,38.6585380217992,51,0,77476.9848568628,221.099230710201,1
149,38.6802159792976,49,0,84731.6941969038,246.26154680374,1
150,38.6900156283053,45,1,61056.9406528501,199.014957322903,1
151,38.7895518585108,43,1,53521.0460036286,205.546352251916,1
152,39.0420949892839,46,1,50768.4926847234,189.620586349608,1
153,39.5052893707296,45,0,52563.7751546966,182.39809124351,1
154,39.5744902165141,47,1,75194.4276557052,212.163633122655,1
155,39.6590875045629,41,0,79827.411873861,223.680222340639,1
156,39.9624011935201,52,1,54611.0729257126,184.958811840608,1
157,40.3703395402525,48,1,63908.3236830984,199.653236350052,1
158,40.7920301439706,58,1,80144.4427299965,216.523512067282,1
159,41.1860687407432,68,1,96766.1378644921,244.461865712428,1
160,41.1955791735789,46,1,54185.4023505962,201.066035684021,1
161,41.5446229220368,48,0,78387.1810802654,215.753243801833,1
162,41.9521694797557,50,1,90338.6400492878,231.5802951732,1
163,42.2363695102511,55,0,72131.1425213159,209.324942782416,1
164,42.4764009516919,43,0,74480.9040816493,212.715535700562,1
165,42.5570860105334,46,1,52469.4389812667,191.2102625292,1
166,42.6017141264863,54,1,77039.9511279228,242.560353526718,1
167,42.683055313956,47,1,80348.0427336683,209.786406616197,1
168,42.6964195391163,41,1,66434.1839341926,219.689813069532,1
169,43.0512342769187,53,1,69722.6158069125,217.724064123233,1
170,43.4317433654331,54,1,76501.2889778136,219.499313426352,1
171,43.8604807551717,59,1,77791.6827288069,208.304269820283,1
172,44.0791136651067,48,1,56073.8571617501,192.403516927392,1
173,44.2876818885095,41,1,49965.2991713057,181.028999664954,1
174,44.5805066336878,54,0,85056.8313607409,226.674258465403,1
175,44.9929904241115,52,1,71718.0816555188,217.56103936148,1
176,45.389560037828,43,1,49179.5846263783,166.822325641261,1
177,45.5526363228681,50,1,87368.9515314327,228.34135086854,1
178,46.0316022946034,52,0,67641.2906372517,213.616532575031,1
179,46.3581120994175,46,0,54423.4840880888,203.468525236196,1
180,46.5874500090256,62,1,87547.3070084087,236.320312801809,1
181,46.8904609507415,53,1,90404.1469718082,236.498897922708,1
182,47.034821919119,47,0,63280.5647647111,203.873058286264,1
183,47.3937373409979,51,1,76505.3613710598,235.775889895231,1
184,47.8554360622773,43,1,62308.2406502399,196.882844903234,1
185,48.1929058054928,55,1,73980.7047834546,234.41385180267,1
186,48.2858758016489,55,0,57182.6078173344,188.212604264663,1
187,48.4599093830446,60,1,76724.0711259316,215.028124499867,1
188,48.5216691486537,50,1,62553.5437896887,199.391558967102,1
189,48.5757272580638,57,1,88130.2257903088,240.965486709791,1
190,48.7247038579779,47,1,73930.7503993608,217.28346314618,1
191,49.1438038084423,45,1,61652.2498031612,204.784199646439,1
192,49.6401893554255,44,1,53591.0579037884,184.306348208956,1
193,49.8587565600872,50,0,78159.6925764765,213.048030125697,1
194,49.9600388453808,48,1,61132.9810787469,201.754964296602,1
195,50.4419745957246,57,1,68558.8888260161,203.013693990351,1
196,50.7721681517549,47,1,73256.8853639533,237.263760209126,1
197,50.9212265664944,50,1,64735.2071562684,207.360396684935,1
198,50.980857659434,50,0,63717.9812460741,218.076734992702,1
199,51.2807334600482,47,0,74312.2651776425,206.160432148403,1
200,51.3408287364989,37,1,46293.4535176565,200.722583873792,1
201,51.7350447446341,62,1,91577.8055958743,248.091993449546,1
202,51.9198427800555,46,0,51741.7786821818,184.439834439094,1
203,52.3980041981675,54,1,88999.6315720488,240.51686081104,1
204,52.8547925260616,53,1,67096.9150821559,201.142229130498,1
205,53.2664606978185,45,1,81640.8166752106,220.910548782662,1
206,53.4262017757399,51,1,65974.7763089336,220.487459600062,1
207,53.86505193864,37,0,49188.1883506022,175.927199531175,1
208,54.2652274376713,51,1,79820.1498527705,235.267232849248,1
209,54.5709057581378,52,1,91431.7071472874,243.257629878454,1
210,54.607116326876,54,1,59942.3217533041,193.279994454521,1
211,54.8179101820104,47,0,72011.6820297713,206.010657609305,1
212,54.9901429827558,54,1,67087.8032305072,207.686005478031,1
213,55.3660108262673,37,1,67377.9906822012,219.578146700955,1
214,55.4753864862258,59,1,84916.7189668592,235.195530431335,1
215,55.6214534725994,46,1,70895.8542723507,226.578641436049,1
216,55.7994301552651,49,0,81832.4664381816,226.081502344318,1
217,56.1154111171607,55,1,76270.4114323293,215.028983458326,1
218,56.5616766504943,48,1,81113.336919366,213.538637235599,1
219,56.9336930410471,43,1,57471.8362377453,195.655754035681,1
220,57.1623042522231,41,1,60224.6333288349,196.602913319736,1
221,57.1803519740468,65,1,93726.3828051013,231.040934806699,1
222,57.4646092332667,52,1,71425.4102527215,219.485515332339,1
223,57.6841171785025,53,0,81134.8973885097,218.005988282834,1
224,57.984359405539,54,1,90571.2443253011,228.535857151663,1
225,58.4600507863332,61,1,91012.5543909127,224.018964559064,1
226,58.5947664422682,37,1,60819.6761482464,188.350737774492,1
227,58.9241856378037,49,0,69377.8944040369,221.564455773793,1
228,58.9624212445458,56,0,77331.6165304123,216.808195893689,1
229,58.9980638483074,58,0,75512.6474700098,222.114188812585,1
230,59.1832296082983,59,0,88716.7375995719,231.76327649985,1
231,59.3317807084648,40,1,43675.8361077884,170.193449619392,1
232,59.6073198444908,50,1,58721.8347028215,202.517604215602,1
233,59.7922651387751,48,0,88234.741800264,221.008792573053,1
234,60.2151099047158,56,1,70914.292714914,205.627260975883,1
235,60.525505256094,44,1,34406.4048811004,167.085947061928,1
236,60.7250752672087,47,1,60670.8630319012,193.552903448667,1
237,60.8749060313683,60,1,90358.5420413554,229.724837560666,1
238,61.065465949662,57,1,65913.2712914083,194.619897373793,1
239,61.4160334178712,53,1,63677.8794743602,194.344709468698,1
240,61.8894660631893,55,1,82996.1716693283,238.29693932484,1
241,62.2758802236756,53,1,86094.386586364,212.648796324033,1
242,62.3856553044869,53,0,78021.2031247257,230.303279508196,1
243,62.7437104857061,48,0,61904.9951900351,197.089099477996,1
244,63.0758194680791,56,1,66614.6248430894,214.920574523601,1
245,63.4289445686853,43,0,67005.506741271,199.470411956455,1
246,63.5687585653039,47,1,45111.6891190571,185.035746217977,1
247,63.9248838128522,60,0,90719.3368799287,243.215900405537,1
248,64.2553548670374,40,1,55355.7095374226,206.315132209664,1
249,64.2758612114238,51,1,64124.4017455861,209.55022669284,1
250,64.306431958871,48,1,56803.5837035422,190.621528279527,1
251,64.4463128053583,41,1,58737.8596274885,189.099388593879,1
252,64.5972966638627,62,0,96911.6759084439,257.41858188179,1
253,65.0756020788802,53,1,82764.4462040045,228.186789232977,1
254,65.270511438325,53,1,77094.4664549787,206.327872540227,1
255,65.4564058316871,55,1,42417.6732096691,178.452301950811,1
256,65.8779770747758,62,1,69638.1312814795,215.150753934593,1
257,66.3015945750056,60,1,78355.1602958659,207.71480530804,1
258,66.4612601513043,63,1,78353.2389810768,238.516369694596,1
259,66.5275131745264,36,0,49131.2273429283,178.583634162923,1
260,66.8360677344725,38,1,56442.8496076014,185.00516817143,1
261,67.2317199891666,51,1,74809.933132281,200.713888594871,1
262,67.400744342315,55,1,78209.9564085652,213.412242046921,1
263,67.8534681407735,53,0,80366.7301360975,223.616956183052,1
264,67.9522464958252,45,0,65213.0380421073,197.67351711338,1
265,68.349289085553,45,1,61825.6719019961,197.101330113674,1
266,68.7265905328793,59,1,96221.333403894,248.848432860318,1
267,69.1822879565414,62,1,73775.5834988117,222.489018281279,1
268,69.3436318088323,47,1,64095.3354246309,202.290249250007,1
269,69.3867165453965,50,1,72543.6927176921,210.330129386098,1
270,69.8423167725094,65,1,94703.723643627,258.531499414615,1
271,70.3199036850827,57,0,71921.4101677991,228.813202837451,1
272,70.6554751570336,46,1,59796.0501956987,186.852262387114,1
273,71.0279662574874,50,1,65964.5141088588,201.596778175459,1
274,71.2479747456498,55,1,79360.6035539389,210.173624001515,1
275,71.3054944546428,45,1,72215.7571561517,211.760272752373,1
276,71.6433158457046,58,1,87294.1175968147,241.331605583604,1
277,72.0090956040192,50,1,57231.9224182955,218.491589935464,1
278,72.2510880553862,53,1,71628.2441137544,213.345803280602,1
279,72.3366120743565,57,1,94918.2077804066,226.838629111195,1
280,72.6745363417547,43,0,60697.6250177376,201.324949950127,1
281,72.8060313149588,63,1,102632.174066087,242.21251363943,1
282,72.9767717296025,62,1,91236.4340722941,243.267364867571,1
283,73.0818945010658,48,0,73994.2840309254,219.831237540105,1
284,73.0900542981224,40,1,53416.5478196955,180.143446405314,1
285,73.278435736848,49,1,71643.6033337262,230.409915456766,1
286,73.5595894377446,43,0,56110.6498110783,202.542540876792,1
287,73.8995817416115,53,0,69228.0057339254,212.296863196836,1
288,74.2722761268495,56,1,85786.6521794266,255.632906452252,1
289,74.7473124879878,62,0,86823.4452035441,215.652052400519,1
290,74.8288578451145,65,1,86439.7648332782,222.876238449082,1
291,74.991236296203,39,1,52985.6118174784,175.245423504117,1
292,75.0575943139382,58,0,90144.5944900218,237.242548968151,1
293,75.3762430332834,65,1,79461.3623237517,211.409921347716,1
294,75.5417078386061,56,1,70873.7086492409,211.686941772404,1
295,75.8662476250436,56,1,87480.3611610034,239.15905684886,1
296,76.0176918045152,56,1,64803.6067290828,191.247884870016,1
297,76.0533084376482,46,0,69414.6300967291,192.964125191178,1
298,76.3845036720857,47,1,82133.2313237724,221.292992306248,1
299,76.764305452886,59,1,69767.7718074024,225.579451645887,1
300,77.0409855375299,46,1,63536.8067950214,200.116992256235,1
301,77.3106215863489,60,0,83498.9002880556,210.429237298408,1
302,77.735417746543,48,0,61946.7399606933,169.00629281734,1
303,78.0620307259494,50,1,96901.6799209582,244.371347240676,1
304,78.5374736041529,50,1,79499.6638736133,229.921194753162,1
305,78.8460851283278,50,1,67564.5041059705,191.157745357299,1
306,79.0925054451916,46,0,65580.0005380607,208.87052004949,1
307,79.580508727883,50,0,78152.3111043418,226.329997213953,1
308,79.8256813359447,45,1,67028.2216099885,204.33133300979,1
309,80.1532674874878,55,0,90948.4797168643,230.588577597251,1
310,80.4526683821576,61,1,88293.5078903048,237.508348897312,1
311,80.9264528903412,50,1,57638.1796080659,193.828869848953,1
312,81.1104586440604,67,1,96031.0095915474,238.801212326306,1
313,81.5495521466481,54,1,90628.2964697518,228.81075371866,1
314,81.7769896805519,54,1,82764.4356537661,230.982835085438,1
315,82.0252231881721,66,0,109379.24857739,255.128524370173,1
316,82.2555309957359,56,1,72201.9218569876,216.031461474852,1
317,82.5644850941142,63,1,84497.148671641,222.383037603209,1
318,82.8665568400873,62,1,79026.7454994626,203.993056727505,1
319,83.2594966414152,55,1,85030.7333396352,225.548274421106,1
320,83.5371308788424,58,1,94262.5938954069,233.766817577424,1
321,83.9216200484196,49,1,60120.8720312604,190.13692736218,1
322,84.1237628847128,45,0,57092.234980665,196.872817345753,1
323,84.3791227895534,52,1,61641.3290770202,181.394502547362,1
324,84.6408910109429,61,1,87267.0701025284,227.331314483756,1
325,85.1372906148434,50,1,74796.6976320208,189.93807490997,1
326,85.3521143254591,58,1,82130.4644226858,210.970279958228,1
327,85.8501199528808,59,1,88950.7753069786,234.231290695438,1
328,86.2434200761607,53,0,85624.5848797543,217.847026649084,1
329,86.5013753934298,54,1,77043.3393393085,208.647616810273,1
330,86.7527193761896,54,1,90927.945521353,225.061055031782,1
331,87.208538118354,69,1,102660.817580316,243.888355382938,1
332,87.3407460670685,65,1,91559.252145086,246.980542644859,1
333,87.4276745009236,55,1,88122.0148171458,252.916460585843,1
334,87.6278401284479,57,1,64121.6175557727,195.355156849612,1
335,87.8970188204665,57,0,91485.5697910531,238.696423359261,1
336,88.019501007814,44,1,77864.8663424541,191.338024031146,1
337,88.2074264868395,50,1,72462.396197443,203.40022543007,1
338,88.4975532604847,59,1,84965.9292376152,222.031729417187,1
339,88.6020309163257,53,1,71027.9834054276,206.565396530858,1
340,89.0026959200157,56,1,81725.7637232987,220.253096670518,1
341,89.3220971277449,50,1,72741.4863672585,211.123093644205,1
342,89.6902625057381,54,1,75897.32051059,209.366269756302,1
343,89.9096687095705,58,1,85032.5449916846,223.078349925245,1
344,90.1995749008609,51,1,77132.8997654016,221.18443714748,1
345,90.3275969055947,53,1,75082.3916524429,216.099648593216,1
346,90.5594560215948,50,0,72134.1249394889,204.222947646093,1
347,90.6437634513248,65,0,96560.0138350012,236.499166676768,1
348,90.9507107177749,58,0,81797.5678613628,228.905102303299,1
349,91.4297620281111,48,1,61177.3314583193,179.798922283389,1
350,91.6688593925908,49,0,49709.7902099362,189.764078990926,1
351,92.0444390580058,56,1,62936.4645814486,189.765879017307,1
352,92.0547306662891,60,0,89412.9480168754,225.856094652904,1
353,92.1402151798364,47,0,65663.0225309259,190.455126327922,1
354,92.460198428086,50,0,65823.1204567386,204.995606769139,1
355,92.5426876703976,53,1,77061.6900090194,230.265309195248,1
356,92.7200490580406,48,1,33705.6227421995,180.989645359679,1
