"id","time","age","female","income","sales","treat"
1,1.05,42,0,47839.5445357122,200.717653731925,1
2,1.20388305543456,44,1,50900.2414150494,168.210636967267,1
3,1.33271930594929,33,1,29265.4707238824,139.084165908622,1
4,1.60888052261434,42,1,37751.2809720635,185.655846696885,1
5,1.63707209781278,34,0,35701.578568049,180.315059024145,1
6,1.87134673977271,37,1,45420.0194340077,167.304318214108,1
7,2.1132321073208,36,0,22543.0127242454,183.239938380339,1
8,2.51943341614678,29,1,35261.4600331108,179.265340187687,1
9,2.70459368471056,42,1,68200.9062491646,225.858089626847,1
10,2.97787298222538,37,1,36558.2506718182,207.828163532585,1
11,3.06300400774926,20,1,21305.3533837304,139.327964972885,1
12,3.37550224626902,44,1,51316.3962070881,197.246727245137,1
13,3.81658500533085,37,0,51330.2873301301,189.382449530288,1
14,3.95676192531828,35,1,44935.7380991249,177.667546733845,1
15,4.15600587609224,30,1,19486.069812923,161.189396206678,1
16,4.53728141724132,35,0,63115.1763219602,215.957961759585,1
17,4.87179227343295,43,1,45528.9819544749,186.035158260657,1
18,4.97409835441504,44,1,60488.1878767032,197.48402164303,1
19,5.15286078113131,37,1,40436.4687187741,179.628086940372,1
20,5.33259833855554,48,1,51295.3042483186,187.221102301384,1
21,5.67774360273033,29,0,17960.0035237023,152.317401706949,1
22,5.94564917969983,39,0,49535.6905130128,189.599295420534,1
23,6.30105110241566,32,1,43250.0458458639,174.614988925304,1
24,6.57022545156069,37,1,39337.6722845362,185.58580236859,1
25,6.94471156499349,42,1,41840.1524458486,166.688654929217,1
26,7.15476229025517,34,1,52709.5906796213,193.204441555583,1
27,7.24047239655629,43,0,48186.5980394339,199.933787700537,1
28,7.62562320143916,48,1,56440.9346232791,204.554198323269,1
29,8.06659999531694,18,1,17891.5070771795,138.82165608364,1
30,8.34114835045766,38,1,25724.4027570102,142.947176851207,1
31,8.48001022876706,38,1,26905.9775301207,164.06287410365,1
32,8.72416322580539,43,1,42795.8927522955,175.304983257889,1
33,9.18841576327104,47,1,40260.100229398,191.012942745443,1
34,9.36276175414678,51,0,58503.7404261974,192.222366995453,1
35,9.8398406079039,22,1,11622.0644550627,144.725763271178,1
36,10.1874776774319,29,1,44643.7512044101,182.352213178758,1
37,10.632204446895,42,0,48954.0142891507,182.243329439826,1
38,10.7224080694839,39,0,43784.8627748687,169.003785688331,1
39,11.0371034946991,35,0,33363.0166317866,190.566425429185,1
40,11.5318855630001,40,1,53604.8953845354,198.656603567184,1
41,11.597029998037,40,1,48343.8669786218,190.932223839586,1
42,11.7623602608917,37,1,40990.750914855,184.043943623956,1
43,12.1949205342215,36,1,25802.1910262184,159.147129387235,1
44,12.5837127539096,45,1,31334.7006554003,172.092462089681,1
45,12.9973644787213,37,0,36639.947530122,180.053435143363,1
46,13.2990266569657,57,0,75676.2106413104,221.11561160865,1
47,13.5446425679373,40,0,32813.0247956314,168.778663661195,1
48,13.9348218234489,39,1,46782.657936588,165.810350100328,1
49,14.3769353371579,43,0,61124.5265360774,219.075810614092,1
50,14.4807922860608,39,1,31033.1588480354,172.906552906124,1
51,14.6343352344818,30,1,29266.390012082,161.258981008761,1
52,14.7996001585387,35,0,50283.3122081558,194.923084324019,1
53,14.8989396936493,48,0,54144.2094945792,192.403681335441,1
54,15.0167868446559,35,1,34336.3732336299,150.984446880739,1
55,15.1542301747948,50,1,43917.6000646944,183.962228110441,1
56,15.4498907016357,39,0,48750.9143130518,198.67375685711,1
57,15.5765860285144,39,1,35656.6532222568,143.859464069783,1
58,15.6383296437096,45,1,73224.410155405,227.598677852658,1
59,15.7532825872302,28,0,23190.8782663043,159.13887599876,1
60,16.0520702333422,42,1,36563.5742366605,172.125859642064,1
61,16.1577745113289,34,1,35401.7416873878,184.008709397855,1
62,16.3896251003724,35,1,16975.7908604083,154.31095980377,1
63,16.7131756974384,40,1,47882.5932552301,177.793018445959,1
64,17.1934622434899,46,0,58419.0551658211,199.123952069299,1
65,17.5316613292787,42,1,56898.1456101363,181.157201906092,1
66,17.7542353401193,45,0,50316.409755805,191.842805271529,1
67,17.9331222315785,43,0,53990.5441865025,199.103638155096,1
68,18.1609879596625,40,1,37568.4261263383,171.149016302882,1
69,18.3836949481163,51,0,71621.8910978846,209.92418802545,1
70,18.506241242704,48,1,44935.9986595661,175.431490704735,1
71,18.8534165987046,33,1,34752.698943055,166.429703379212,1
72,19.0595351162599,49,1,60539.4054517227,200.610378707651,1
73,19.223398050596,38,1,45253.4877492374,170.896690163043,1
74,19.5096804340836,40,1,46189.8366777079,184.140886961257,1
75,19.9931799763115,39,1,51415.5537482476,196.529365688938,1
76,20.3240694873501,43,0,55206.9655721942,195.010004861146,1
